genres,movie_id,original_language,production_companies,production_countries,release_date,spoken_languages,standardised_revenue,standardised_budget,standardised_popularity,standardised_vote_count,standardised_runtime,standardised_vote_average
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",290751,en,"[{""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Gran Via Productions"", ""id"": 2605}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""STX Entertainment"", ""id"": 47729}, {""name"": ""Route One Entertainment"", ""id"": 80834}, {""name"": ""Union Investment Partners"", ""id"": 88607}, {""name"": ""SITE Productions"", ""id"": 88608}, {""name"": ""Willie's Movies"", ""id"": 88609}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.291087391,-0.234392912,-0.203668948,-0.28691239,0.182387791,0.090262299
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",13805,en,"[{""name"": ""Grosvenor Park Media Ltd."", ""id"": 2053}, {""name"": ""LionsGate"", ""id"": 7571}, {""name"": ""3 in the Box"", ""id"": 19248}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.418473338,-0.099332081,-0.165112909,-0.364671257,-0.878998615,-2.588431338
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",4597,en,"[{""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Stars Road Entertainment"", ""id"": 8931}, {""name"": ""Farah Films & Management"", ""id"": 11249}, {""name"": ""Buckaroo Entertainment"", ""id"": 11250}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",-0.364235992,-0.222114655,-0.197381265,-0.390590879,-0.834774182,-0.495701934
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}]",9414,en,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Taurus Films"", ""id"": 897}, {""name"": ""Polar Productions"", ""id"": 3415}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.420361674,-0.222114655,-0.474445258,-0.4578199,-0.436754279,0.341389828
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",63492,en,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Contrafilm"", ""id"": 1836}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.318282361,-0.222114655,-0.071393802,-0.015566344,-0.038734377,0.090262299
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",81796,en,"[{""name"": ""Canal+"", ""id"": 5358}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""Cin\u00e9+"", ""id"": 10611}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.30736522,-0.222114655,0.431848655,0.020073137,-0.525203147,-0.244574405
"[{""id"": 35, ""name"": ""Comedy""}]",10710,en,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""DreamWorks Pictures"", ""id"": 7293}, {""name"": ""Baltimore Spring Creek Productions"", ""id"": 16061}, {""name"": ""Nu Image / Millennium Films"", ""id"": 25473}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,0.269015639,-0.366145703,-0.446480065,-0.348305412,-1.081666167
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",15092,en,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Radical Media"", ""id"": 11152}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.292895191,-0.222114655,0.441608671,0.138331413,-0.480978713,-0.160865229
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",11382,en,"[{""name"": ""Miramax Films"", ""id"": 14}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.429429424,-0.453769959,-0.392529846,0.759935709
"[{""id"": 18, ""name"": ""Drama""}]",15005,en,"[{""name"": ""Gener8Xion Entertainment"", ""id"": 3957}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.422882787,-0.222114655,-0.566224783,-0.549348566,0.713080994,0.006553123
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",8198,en,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Intermedia Films"", ""id"": 763}, {""name"": ""Mirage Enterprises"", ""id"": 932}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""vi"", ""name"": ""Ti\u1ebfng Vi\u1ec7t""}]",-0.335180439,0.023450492,-0.514150821,-0.49345938,-0.259856545,0.257680652
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",6963,en,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG"", ""id"": 11930}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",-0.428460677,-0.222114655,-0.234497461,-0.324981835,-0.259856545,-0.077156053
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",15070,en,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Amen Ra Films"", ""id"": 421}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.428977369,-0.222114655,-0.134046942,-0.446480065,-0.480978713,0.006553123
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",12797,en,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Pariah"", ""id"": 11733}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",-0.505109315,-0.713244949,-0.110135122,-0.3274118,-0.215632111,0.257680652
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",17134,en,"[{""name"": ""The Mark Gordon Company"", ""id"": 1557}, {""name"": ""Fox Atomic"", ""id"": 2890}, {""name"": ""20th Century Fox Home Entertainment"", ""id"": 3635}, {""name"": ""WWE Studios"", ""id"": 10339}, {""name"": ""Midnight Sun Pictures"", ""id"": 17887}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",-0.399002022,-0.222114655,-0.183267272,-0.380871021,0.04971449,-0.328283582
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",41402,en,"[{""name"": ""Hammer Film Productions"", ""id"": 1314}, {""name"": ""EFTI"", ""id"": 3576}, {""name"": ""Exclusive Media Group"", ""id"": 11448}, {""name"": ""Overture Films"", ""id"": 12807}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.356846741,-0.222114655,-0.056165234,-0.03986599,0.403509959,0.50880818
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",18885,en,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Sheen Productions"", ""id"": 27085}, {""name"": ""Ben-Ami/Leeds Productions"", ""id"": 37015}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",-0.505109315,-0.713244949,-0.592349563,-0.520188991,-0.613652014,-1.332793696
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",4953,en,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Partizan"", ""id"": 1784}, {""name"": ""Focus Features"", ""id"": 10146}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",Sunday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.120365206,-0.215633429,-0.215632111,0.090262299
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",10773,en,[],"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.584541325,-0.508849156,-0.171407678,0.257680652
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",146198,en,"[{""name"": ""Worldview Entertainment"", ""id"": 9015}, {""name"": ""Anonymous Content"", ""id"": 30420}, {""name"": ""MadRiver Pictures"", ""id"": 73493}, {""name"": ""Sierra Pictures"", ""id"": 78595}, {""name"": ""Surefire Capital"", ""id"": 78596}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.427499576,-0.222114655,0.247659212,0.086492169,0.359285526,-0.411992758
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2639,en,"[{""name"": ""Fine Line Features"", ""id"": 8}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Tuesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.439488344,-0.222114655,-0.318688726,-0.407600632,-0.480978713,1.011063237
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",10563,en,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.222114655,-0.438089104,-0.508849156,-0.392529846,-0.57941111
"[{""id"": 18, ""name"": ""Drama""}]",295964,en,"[{""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""PeaPie Films"", ""id"": 32243}, {""name"": ""3 Arts Entertainment"", ""id"": 36390}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",-0.28033101,-0.222114655,0.282393448,0.210420363,-0.304080979,0.173971475
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",5971,en,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",-0.505109315,-0.222114655,-0.363497813,-0.474019664,-0.038734377,-0.411992758
"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",9716,en,"[{""name"": ""Miramax Films"", ""id"": 14}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.222114655,-0.286407263,-0.440000159,-0.259856545,0.341389828
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11835,en,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Baldwin Entertainment Group"", ""id"": 2234}, {""name"": ""Hyde Park Entertainment"", ""id"": 13816}, {""name"": ""Brass Hat Films"", ""id"": 13817}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.400880154,-0.222114655,-0.278112173,-0.31850193,-0.08295881,0.341389828
"[{""id"": 18, ""name"": ""Drama""}]",26171,en,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Hollywood Gang Productions"", ""id"": 2994}, {""name"": ""Radar Pictures"", ""id"": 14718}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.19755814,-0.190209706,-0.329031776,-0.348305412,0.341389828
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",31117,en,"[{""name"": ""Crystal Sky Worldwide"", ""id"": 4077}, {""name"": ""Triumph Films"", ""id"": 23098}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.449174867,-0.713244949,-0.490500185,-0.530718838,-0.834774182,-3.509232276
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",9074,en,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.429077248,-0.713244949,-0.457831221,-0.451339994,-1.05589635,-0.57941111
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",14396,en,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.441633562,-0.222114655,-0.381273349,-0.495889345,-1.011671916,-1.165375343
"[{""id"": 35, ""name"": ""Comedy""}]",15673,en,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.435471479,-0.222114655,-0.483697615,-0.539628708,-0.392529846,0.257680652
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",42618,en,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.382302266,-0.516792831,-0.653216406,-0.546918601,1.862916268,0.341389828
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",171274,en,"[{""name"": ""Ghoulardi Film Company"", ""id"": 178}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""IAC Films"", ""id"": 93105}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.436884012,-0.222114655,0.762176929,0.115651744,1.818691835,0.341389828
"[{""id"": 10751, ""name"": ""Family""}]",24432,en,[],"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.622613058,-0.544488637,-0.967447483,-2.421012986
"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}]",109417,en,"[{""name"": ""Screen Gems"", ""id"": 3287}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Saturday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.403489693,-0.222114655,-0.416604661,-0.487789463,0.138163358,-0.160865229
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",13948,en,"[{""name"": ""Mpower Pictures"", ""id"": 5294}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.462126847,-0.222114655,-0.593617704,-0.54286866,-1.05589635,-1.6676304
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",106747,en,"[{""name"": ""Open Road Films"", ""id"": 10427}, {""name"": ""Overnight Films"", ""id"": 10808}, {""name"": ""AR Films"", ""id"": 11005}, {""name"": ""Aldamisa Entertainment"", ""id"": 11006}, {""name"": ""Demarest Films"", ""id"": 13241}, {""name"": ""1821 Pictures"", ""id"": 14358}, {""name"": ""Quick Draw Productions"", ""id"": 25608}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",-0.412953916,-0.418566772,0.238260894,-0.047965872,0.005490057,-0.663120286
"[{""id"": 27, ""name"": ""Horror""}]",10929,en,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Hard Eight Pictures"", ""id"": 48772}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.173001625,-0.633937663,-0.492649392,-0.304080979,-0.244574405
"[{""id"": 35, ""name"": ""Comedy""}]",14220,en,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Happy Madison Productions"", ""id"": 2608}, {""name"": ""Pelican Productions LLC"", ""id"": 3251}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.464734766,-0.713244949,-0.519570562,-0.503179239,-0.878998615,-1.165375343
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",46435,en,"[{""name"": ""Newmarket Capital Group"", ""id"": 506}, {""name"": ""Goldwyn Films"", ""id"": 720}, {""name"": ""The Greenlight Fund"", ""id"": 821}, {""name"": ""Thin Man Films"", ""id"": 10100}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",-0.505109315,-0.713244949,-0.404309746,-0.525858908,2.349385038,0.50880818
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",256962,en,"[{""name"": ""Metanoia Films"", ""id"": 7075}, {""name"": ""Santa F\u00e9 Films"", ""id"": 90508}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.465686293,-0.222114655,-0.291050524,-0.409220608,-0.038734377,0.759935709
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",48231,en,"[{""name"": ""Recorded Pictures Company"", ""id"": 470}, {""name"": ""The Movie Network"", ""id"": 808}, {""name"": ""Millbrook Pictures"", ""id"": 2728}, {""name"": ""Prospero Pictures"", ""id"": 2844}, {""name"": ""Lago Film"", ""id"": 19245}, {""name"": ""Dangerous Method Film AG"", ""id"": 78702}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.336482704,-0.344897228,0.177296367,-0.096565164,-0.348305412,0.090262299
